flight_number,airline,origin,destination,date,day_of_week,month,scheduled_departure,actual_departure,delay_minutes,delay_category,delay_reason,distance,hour_of_day
SO6909,Southwest Airlines,IAH,CLT,2024-12-09,Monday,December,2024-12-09 13:15:00,2024-12-09 16:27:00,192,Severe Delay,Airport Congestion,2004,13
FR1102,Frontier Airlines,SEA,JFK,2024-08-23,Friday,August,2024-08-23 09:00:00,2024-08-23 09:04:00,4,Minor Delay,Air Traffic Control,2607,9
SP9952,Spirit Airlines,ORD,IAH,2024-11-05,Tuesday,November,2024-11-05 09:15:00,2024-11-05 13:49:00,274,Severe Delay,Weather,403,9
UN9502,United Airlines,LAS,MCO,2024-12-02,Monday,December,2024-12-02 18:00:00,2024-12-02 18:05:00,5,Minor Delay,Air Traffic Control,1801,18
SO7816,Southwest Airlines,PHX,SFO,2024-09-17,Tuesday,September,2024-09-17 01:00:00,2024-09-17 01:06:00,6,Minor Delay,Late Arrival,2394,1
DE5993,Delta Air Lines,BOS,MSP,2024-05-27,Monday,May,2024-05-27 05:15:00,2024-05-27 06:19:00,64,Severe Delay,Crew Issue,907,5
AL1134,Alaska Airlines,IAD,PHL,2024-12-24,Tuesday,December,2024-12-24 10:45:00,2024-12-24 15:17:00,272,Severe Delay,Airport Congestion,2929,10
AL9241,Alaska Airlines,LGA,CLT,2024-07-05,Friday,July,2024-07-05 07:30:00,2024-07-05 07:44:00,14,Minor Delay,Air Traffic Control,2439,7
FR523,Frontier Airlines,EWR,MCO,2024-06-14,Friday,June,2024-06-14 00:15:00,2024-06-14 02:15:00,120,Severe Delay,Aircraft Issue,1164,0
UN8999,United Airlines,SFO,DTW,2024-07-01,Monday,July,2024-07-01 15:00:00,2024-07-01 15:03:00,3,Minor Delay,Air Traffic Control,1636,15
SP5020,Spirit Airlines,BOS,CLT,2024-11-02,Saturday,November,2024-11-02 11:30:00,2024-11-02 16:15:00,285,Severe Delay,Crew Issue,1889,11
AL5358,Alaska Airlines,DFW,BOS,2024-05-21,Tuesday,May,2024-05-21 16:15:00,2024-05-21 16:26:00,11,Minor Delay,Air Traffic Control,703,16
AL907,Alaska Airlines,MSP,PHL,2024-10-08,Tuesday,October,2024-10-08 04:45:00,2024-10-08 04:51:00,6,Minor Delay,Late Arrival,1471,4
AM5644,American Airlines,DTW,ORD,2024-06-28,Friday,June,2024-06-28 16:30:00,2024-06-28 16:54:00,24,Moderate Delay,Weather,206,16
SP8070,Spirit Airlines,LGA,BOS,2024-10-14,Monday,October,2024-10-14 18:30:00,2024-10-14 18:36:00,6,Minor Delay,Baggage Loading,525,18
SO7416,Southwest Airlines,DTW,PHL,2024-10-28,Monday,October,2024-10-28 22:45:00,2024-10-28 22:45:00,0,On Time,No Delay,1773,22
JE6467,JetBlue Airways,SEA,LAS,2024-11-20,Wednesday,November,2024-11-20 21:15:00,2024-11-20 21:27:00,12,Minor Delay,Baggage Loading,2013,21
SP3849,Spirit Airlines,MCO,MSP,2024-05-21,Tuesday,May,2024-05-21 15:15:00,2024-05-21 15:25:00,10,Minor Delay,Late Arrival,1962,15
DE1316,Delta Air Lines,IAH,ATL,2024-03-28,Thursday,March,2024-03-28 07:45:00,2024-03-28 07:54:00,9,Minor Delay,Late Arrival,2816,7
SO4823,Southwest Airlines,SEA,DFW,2024-09-12,Thursday,September,2024-09-12 09:15:00,2024-09-12 09:33:00,18,Moderate Delay,Air Traffic Control,235,9
AM4236,American Airlines,BOS,LAX,2024-06-12,Wednesday,June,2024-06-12 18:00:00,2024-06-12 18:01:00,1,Minor Delay,Late Arrival,2508,18
UN9851,United Airlines,DEN,MIA,2024-08-06,Tuesday,August,2024-08-06 10:45:00,2024-08-06 10:48:00,3,Minor Delay,Baggage Loading,1746,10
AL9612,Alaska Airlines,ORD,BWI,2024-01-09,Tuesday,January,2024-01-09 14:45:00,2024-01-09 19:23:00,278,Severe Delay,Aircraft Issue,1792,14
AL3458,Alaska Airlines,LGA,SFO,2024-08-11,Sunday,August,2024-08-11 16:30:00,2024-08-11 16:38:00,8,Minor Delay,Baggage Loading,2272,16
AL6034,Alaska Airlines,SFO,ORD,2024-10-31,Thursday,October,2024-10-31 08:30:00,2024-10-31 11:15:00,165,Severe Delay,Airport Congestion,464,8
SO9348,Southwest Airlines,SEA,CLT,2024-08-10,Saturday,August,2024-08-10 10:30:00,2024-08-10 10:39:00,9,Minor Delay,Baggage Loading,1337,10
FR2685,Frontier Airlines,DEN,CLT,2024-05-01,Wednesday,May,2024-05-01 08:30:00,2024-05-01 08:37:00,7,Minor Delay,Baggage Loading,1712,8
DE1433,Delta Air Lines,DTW,LGA,2024-07-15,Monday,July,2024-07-15 19:45:00,2024-07-15 19:46:00,1,Minor Delay,Baggage Loading,2627,19
SO2178,Southwest Airlines,IAD,CLT,2024-12-08,Sunday,December,2024-12-08 18:00:00,2024-12-08 18:05:00,5,Minor Delay,Air Traffic Control,444,18
AM5337,American Airlines,MIA,JFK,2024-06-14,Friday,June,2024-06-14 17:45:00,2024-06-14 18:08:00,23,Moderate Delay,Air Traffic Control,2454,17
JE631,JetBlue Airways,SEA,LGA,2024-07-05,Friday,July,2024-07-05 05:15:00,2024-07-05 05:18:00,3,Minor Delay,Air Traffic Control,1389,5
UN7789,United Airlines,ORD,CLT,2024-07-28,Sunday,July,2024-07-28 07:15:00,2024-07-28 07:22:00,7,Minor Delay,Air Traffic Control,1864,7
SO3412,Southwest Airlines,IAH,MCO,2024-06-21,Friday,June,2024-06-21 20:30:00,2024-06-21 20:41:00,11,Minor Delay,Baggage Loading,1485,20
AM9444,American Airlines,JFK,CLT,2024-10-26,Saturday,October,2024-10-26 13:00:00,2024-10-26 13:14:00,14,Minor Delay,Air Traffic Control,2351,13
FR5428,Frontier Airlines,BWI,BOS,2024-09-07,Saturday,September,2024-09-07 13:15:00,2024-09-07 17:48:00,273,Severe Delay,Aircraft Issue,2104,13
SO876,Southwest Airlines,PHL,BOS,2024-08-05,Monday,August,2024-08-05 12:15:00,2024-08-05 16:02:00,227,Severe Delay,Airport Congestion,311,12
FR9428,Frontier Airlines,BOS,DTW,2024-10-18,Friday,October,2024-10-18 18:30:00,2024-10-18 19:28:00,58,Moderate Delay,Air Traffic Control,1336,18
AM7369,American Airlines,SAN,LAX,2024-07-05,Friday,July,2024-07-05 15:15:00,2024-07-05 15:58:00,43,Moderate Delay,Weather,270,15
SO3081,Southwest Airlines,SAN,LAX,2024-08-14,Wednesday,August,2024-08-14 11:15:00,2024-08-14 11:27:00,12,Minor Delay,Air Traffic Control,1615,11
SP3992,Spirit Airlines,ATL,IAH,2024-05-28,Tuesday,May,2024-05-28 15:00:00,2024-05-28 19:07:00,247,Severe Delay,Airport Congestion,695,15
FR7342,Frontier Airlines,SEA,MCO,2024-02-04,Sunday,February,2024-02-04 15:45:00,2024-02-04 15:50:00,5,Minor Delay,Late Arrival,1493,15
DE9771,Delta Air Lines,DTW,SFO,2024-10-10,Thursday,October,2024-10-10 16:30:00,2024-10-10 16:33:00,3,Minor Delay,Baggage Loading,1491,16
AM6073,American Airlines,MCO,EWR,2024-04-12,Friday,April,2024-04-12 10:45:00,2024-04-12 11:09:00,24,Moderate Delay,Airport Congestion,2736,10
AM7529,American Airlines,IAD,SAN,2024-07-08,Monday,July,2024-07-08 22:30:00,2024-07-08 22:45:00,15,Minor Delay,Air Traffic Control,386,22
SP7447,Spirit Airlines,CLT,DEN,2024-07-28,Sunday,July,2024-07-28 18:00:00,2024-07-28 18:08:00,8,Minor Delay,Late Arrival,1192,18
FR560,Frontier Airlines,CLT,MSP,2024-10-10,Thursday,October,2024-10-10 19:30:00,2024-10-10 19:50:00,20,Moderate Delay,Airport Congestion,657,19
UN5181,United Airlines,DEN,PHX,2024-05-27,Monday,May,2024-05-27 13:45:00,2024-05-27 13:47:00,2,Minor Delay,Baggage Loading,987,13
AM8770,American Airlines,IAH,DTW,2024-10-16,Wednesday,October,2024-10-16 08:45:00,2024-10-16 08:45:00,0,On Time,No Delay,2999,8
SO7064,Southwest Airlines,MSP,ORD,2024-09-13,Friday,September,2024-09-13 12:15:00,2024-09-13 12:24:00,9,Minor Delay,Baggage Loading,1943,12
SP852,Spirit Airlines,JFK,MSP,2024-06-21,Friday,June,2024-06-21 13:30:00,2024-06-21 13:39:00,9,Minor Delay,Baggage Loading,1197,13
JE1746,JetBlue Airways,ATL,IAH,2024-06-16,Sunday,June,2024-06-16 21:45:00,2024-06-16 21:47:00,2,Minor Delay,Late Arrival,735,21
AM4911,American Airlines,DFW,MCO,2024-06-30,Sunday,June,2024-06-30 10:00:00,2024-06-30 10:14:00,14,Minor Delay,Late Arrival,1511,10
FR2578,Frontier Airlines,MCO,IAH,2024-06-15,Saturday,June,2024-06-15 13:30:00,2024-06-15 18:01:00,271,Severe Delay,Aircraft Issue,390,13
AM2605,American Airlines,MIA,ORD,2024-09-26,Thursday,September,2024-09-26 01:30:00,2024-09-26 01:31:00,1,Minor Delay,Air Traffic Control,2112,1
SO2015,Southwest Airlines,JFK,EWR,2024-06-04,Tuesday,June,2024-06-04 01:00:00,2024-06-04 01:10:00,10,Minor Delay,Late Arrival,669,1
AL6108,Alaska Airlines,BWI,JFK,2024-02-14,Wednesday,February,2024-02-14 22:00:00,2024-02-14 22:12:00,12,Minor Delay,Baggage Loading,268,22
JE7316,JetBlue Airways,SLC,BWI,2024-12-26,Thursday,December,2024-12-26 10:00:00,2024-12-26 10:08:00,8,Minor Delay,Baggage Loading,1575,10
JE655,JetBlue Airways,BWI,DTW,2024-10-09,Wednesday,October,2024-10-09 15:15:00,2024-10-09 15:16:00,1,Minor Delay,Air Traffic Control,1863,15
AM6398,American Airlines,MIA,BWI,2024-10-19,Saturday,October,2024-10-19 18:15:00,2024-10-19 18:33:00,18,Moderate Delay,Air Traffic Control,2860,18
AM3790,American Airlines,BWI,JFK,2024-09-16,Monday,September,2024-09-16 07:15:00,2024-09-16 07:20:00,5,Minor Delay,Baggage Loading,773,7
JE6044,JetBlue Airways,SEA,DTW,2024-03-25,Monday,March,2024-03-25 20:00:00,2024-03-25 20:05:00,5,Minor Delay,Late Arrival,1104,20
AL1158,Alaska Airlines,MIA,SLC,2024-04-30,Tuesday,April,2024-04-30 16:30:00,2024-04-30 16:34:00,4,Minor Delay,Late Arrival,2709,16
SP6676,Spirit Airlines,SAN,LAS,2024-11-18,Monday,November,2024-11-18 16:00:00,2024-11-18 16:47:00,47,Moderate Delay,Air Traffic Control,1662,16
AM4576,American Airlines,SAN,DTW,2024-04-18,Thursday,April,2024-04-18 19:45:00,2024-04-18 19:58:00,13,Minor Delay,Air Traffic Control,1495,19
JE267,JetBlue Airways,SLC,PHL,2024-02-23,Friday,February,2024-02-23 11:45:00,2024-02-23 11:50:00,5,Minor Delay,Late Arrival,2256,11
SO1304,Southwest Airlines,BOS,ATL,2024-08-17,Saturday,August,2024-08-17 21:00:00,2024-08-18 00:58:00,238,Severe Delay,Weather,1112,21
SO9038,Southwest Airlines,MIA,EWR,2024-01-10,Wednesday,January,2024-01-10 15:15:00,2024-01-10 15:17:00,2,Minor Delay,Baggage Loading,423,15
SP4235,Spirit Airlines,SEA,PHX,2024-02-21,Wednesday,February,2024-02-21 21:45:00,2024-02-22 01:24:00,219,Severe Delay,Airport Congestion,1148,21
UN5820,United Airlines,LAS,SFO,2024-02-27,Tuesday,February,2024-02-27 06:45:00,2024-02-27 07:00:00,15,Minor Delay,Late Arrival,2053,6
UN2750,United Airlines,PHL,IAH,2024-07-21,Sunday,July,2024-07-21 21:30:00,2024-07-21 21:37:00,7,Minor Delay,Baggage Loading,352,21
AM9341,American Airlines,BWI,MSP,2024-10-11,Friday,October,2024-10-11 15:45:00,2024-10-11 16:01:00,16,Moderate Delay,Airport Congestion,2870,15
DE5618,Delta Air Lines,BOS,ORD,2024-04-22,Monday,April,2024-04-22 21:00:00,2024-04-22 22:58:00,118,Severe Delay,Airport Congestion,537,21
JE7436,JetBlue Airways,DEN,SFO,2024-05-15,Wednesday,May,2024-05-15 10:30:00,2024-05-15 10:38:00,8,Minor Delay,Air Traffic Control,1715,10
SP4380,Spirit Airlines,MIA,JFK,2024-04-04,Thursday,April,2024-04-04 16:15:00,2024-04-04 16:19:00,4,Minor Delay,Baggage Loading,2641,16
AL4309,Alaska Airlines,DEN,SAN,2024-05-26,Sunday,May,2024-05-26 16:00:00,2024-05-26 20:27:00,267,Severe Delay,Weather,1241,16
FR7121,Frontier Airlines,LAX,ATL,2024-10-31,Thursday,October,2024-10-31 15:15:00,2024-10-31 15:16:00,1,Minor Delay,Late Arrival,1806,15
UN5219,United Airlines,CLT,MSP,2024-06-15,Saturday,June,2024-06-15 16:00:00,2024-06-15 20:38:00,278,Severe Delay,Crew Issue,2902,16
DE5195,Delta Air Lines,EWR,PHX,2024-12-12,Thursday,December,2024-12-12 19:30:00,2024-12-12 19:39:00,9,Minor Delay,Air Traffic Control,1983,19
DE3218,Delta Air Lines,IAH,MCO,2024-12-21,Saturday,December,2024-12-21 09:30:00,2024-12-21 09:36:00,6,Minor Delay,Baggage Loading,553,9
SO2449,Southwest Airlines,EWR,LAX,2024-10-12,Saturday,October,2024-10-12 19:15:00,2024-10-12 19:28:00,13,Minor Delay,Air Traffic Control,1674,19
DE245,Delta Air Lines,PHL,SAN,2024-06-25,Tuesday,June,2024-06-25 10:15:00,2024-06-25 13:50:00,215,Severe Delay,Aircraft Issue,2171,10
AM6125,American Airlines,JFK,PHL,2024-06-22,Saturday,June,2024-06-22 13:00:00,2024-06-22 13:04:00,4,Minor Delay,Baggage Loading,2851,13
UN316,United Airlines,SFO,CLT,2024-09-26,Thursday,September,2024-09-26 13:15:00,2024-09-26 13:25:00,10,Minor Delay,Air Traffic Control,1456,13
UN3571,United Airlines,BOS,DTW,2024-01-17,Wednesday,January,2024-01-17 21:15:00,2024-01-17 21:22:00,7,Minor Delay,Baggage Loading,848,21
SO4095,Southwest Airlines,LAX,SFO,2024-08-19,Monday,August,2024-08-19 06:45:00,2024-08-19 10:54:00,249,Severe Delay,Airport Congestion,1393,6
AL8400,Alaska Airlines,MSP,ORD,2024-08-10,Saturday,August,2024-08-10 15:30:00,2024-08-10 19:48:00,258,Severe Delay,Airport Congestion,1405,15
UN9523,United Airlines,MIA,PHX,2024-10-25,Friday,October,2024-10-25 15:15:00,2024-10-25 17:28:00,133,Severe Delay,Airport Congestion,2202,15
FR2672,Frontier Airlines,IAD,JFK,2024-06-26,Wednesday,June,2024-06-26 11:30:00,2024-06-26 12:02:00,32,Moderate Delay,Air Traffic Control,1141,11
SP7294,Spirit Airlines,BWI,MSP,2024-07-26,Friday,July,2024-07-26 07:15:00,2024-07-26 07:18:00,3,Minor Delay,Air Traffic Control,1825,7
SO1858,Southwest Airlines,BOS,SFO,2024-03-04,Monday,March,2024-03-04 15:30:00,2024-03-04 15:35:00,5,Minor Delay,Air Traffic Control,1049,15
SO3203,Southwest Airlines,MCO,ORD,2024-10-10,Thursday,October,2024-10-10 16:00:00,2024-10-10 16:02:00,2,Minor Delay,Air Traffic Control,1830,16
JE8956,JetBlue Airways,ATL,MCO,2024-07-25,Thursday,July,2024-07-25 08:15:00,2024-07-25 08:40:00,25,Moderate Delay,Weather,2645,8
AL3277,Alaska Airlines,DEN,LAX,2024-04-23,Tuesday,April,2024-04-23 10:15:00,2024-04-23 10:25:00,10,Minor Delay,Late Arrival,586,10
FR4131,Frontier Airlines,PHX,DEN,2024-07-03,Wednesday,July,2024-07-03 19:00:00,2024-07-03 19:02:00,2,Minor Delay,Baggage Loading,1946,19
SP3104,Spirit Airlines,LAS,IAD,2024-01-07,Sunday,January,2024-01-07 11:00:00,2024-01-07 11:24:00,24,Moderate Delay,Weather,778,11
UN2451,United Airlines,MIA,MSP,2024-07-29,Monday,July,2024-07-29 14:15:00,2024-07-29 14:18:00,3,Minor Delay,Baggage Loading,629,14
UN7083,United Airlines,BWI,ORD,2024-11-22,Friday,November,2024-11-22 21:15:00,2024-11-22 21:19:00,4,Minor Delay,Baggage Loading,713,21
AM8773,American Airlines,MIA,DFW,2024-02-03,Saturday,February,2024-02-03 05:45:00,2024-02-03 10:29:00,284,Severe Delay,Weather,1816,5
DE708,Delta Air Lines,PHL,BWI,2024-03-10,Sunday,March,2024-03-10 13:30:00,2024-03-10 13:36:00,6,Minor Delay,Baggage Loading,2374,13
SP6230,Spirit Airlines,DFW,PHL,2024-07-21,Sunday,July,2024-07-21 08:00:00,2024-07-21 09:53:00,113,Severe Delay,Weather,1391,8
FR3803,Frontier Airlines,BOS,MCO,2024-01-22,Monday,January,2024-01-22 04:45:00,2024-01-22 04:53:00,8,Minor Delay,Baggage Loading,1009,4
AM3295,American Airlines,LGA,ATL,2024-10-23,Wednesday,October,2024-10-23 15:15:00,2024-10-23 15:28:00,13,Minor Delay,Air Traffic Control,1597,15
SP3001,Spirit Airlines,JFK,DFW,2024-12-06,Friday,December,2024-12-06 13:15:00,2024-12-06 16:10:00,175,Severe Delay,Airport Congestion,1369,13
AL7454,Alaska Airlines,LGA,MSP,2024-09-19,Thursday,September,2024-09-19 17:15:00,2024-09-19 17:15:00,0,On Time,No Delay,889,17
SO8831,Southwest Airlines,ORD,IAH,2024-08-24,Saturday,August,2024-08-24 21:15:00,2024-08-24 21:23:00,8,Minor Delay,Air Traffic Control,908,21
FR2961,Frontier Airlines,SEA,PHX,2024-03-10,Sunday,March,2024-03-10 03:30:00,2024-03-10 03:36:00,6,Minor Delay,Late Arrival,1219,3
JE8116,JetBlue Airways,IAH,MIA,2024-10-08,Tuesday,October,2024-10-08 08:00:00,2024-10-08 08:09:00,9,Minor Delay,Baggage Loading,1475,8
JE7546,JetBlue Airways,DTW,DFW,2024-07-03,Wednesday,July,2024-07-03 04:15:00,2024-07-03 07:03:00,168,Severe Delay,Airport Congestion,1087,4
SP9908,Spirit Airlines,MSP,LAS,2024-07-23,Tuesday,July,2024-07-23 13:30:00,2024-07-23 13:36:00,6,Minor Delay,Late Arrival,2860,13
AM4689,American Airlines,SEA,PHL,2024-07-06,Saturday,July,2024-07-06 08:45:00,2024-07-06 08:50:00,5,Minor Delay,Air Traffic Control,2247,8
AM9620,American Airlines,DFW,LAS,2024-08-25,Sunday,August,2024-08-25 06:15:00,2024-08-25 06:22:00,7,Minor Delay,Air Traffic Control,1129,6
AM4732,American Airlines,MCO,LAS,2024-07-04,Thursday,July,2024-07-04 08:30:00,2024-07-04 08:53:00,23,Moderate Delay,Late Arrival,1283,8
DE898,Delta Air Lines,DEN,SEA,2024-01-10,Wednesday,January,2024-01-10 11:00:00,2024-01-10 13:12:00,132,Severe Delay,Aircraft Issue,1538,11
AM7223,American Airlines,CLT,MCO,2024-04-05,Friday,April,2024-04-05 18:45:00,2024-04-05 18:50:00,5,Minor Delay,Late Arrival,1048,18
SP4627,Spirit Airlines,LAX,EWR,2024-02-09,Friday,February,2024-02-09 11:15:00,2024-02-09 11:32:00,17,Moderate Delay,Late Arrival,587,11
AM9106,American Airlines,LAX,LAS,2024-05-29,Wednesday,May,2024-05-29 06:00:00,2024-05-29 06:08:00,8,Minor Delay,Late Arrival,2038,6
JE5284,JetBlue Airways,SFO,PHX,2024-03-02,Saturday,March,2024-03-02 04:00:00,2024-03-02 04:08:00,8,Minor Delay,Late Arrival,2545,4
AM9178,American Airlines,DEN,BWI,2024-07-04,Thursday,July,2024-07-04 20:00:00,2024-07-04 20:09:00,9,Minor Delay,Baggage Loading,1891,20
SO5967,Southwest Airlines,CLT,SFO,2024-08-13,Tuesday,August,2024-08-13 23:30:00,2024-08-13 23:41:00,11,Minor Delay,Air Traffic Control,2132,23
SO6022,Southwest Airlines,CLT,MIA,2024-08-09,Friday,August,2024-08-09 06:00:00,2024-08-09 06:05:00,5,Minor Delay,Air Traffic Control,2359,6
FR1702,Frontier Airlines,DFW,EWR,2024-07-11,Thursday,July,2024-07-11 12:45:00,2024-07-11 13:01:00,16,Moderate Delay,Air Traffic Control,2580,12
SO6101,Southwest Airlines,SFO,BOS,2024-03-26,Tuesday,March,2024-03-26 12:00:00,2024-03-26 12:11:00,11,Minor Delay,Late Arrival,379,12
FR1500,Frontier Airlines,BOS,SEA,2024-07-07,Sunday,July,2024-07-07 07:15:00,2024-07-07 11:57:00,282,Severe Delay,Crew Issue,868,7
DE5275,Delta Air Lines,MSP,SFO,2024-07-20,Saturday,July,2024-07-20 21:00:00,2024-07-20 21:02:00,2,Minor Delay,Late Arrival,2468,21
DE7920,Delta Air Lines,ORD,IAH,2024-05-07,Tuesday,May,2024-05-07 19:00:00,2024-05-07 19:00:00,0,On Time,No Delay,1257,19
JE2000,JetBlue Airways,CLT,SEA,2024-03-24,Sunday,March,2024-03-24 17:30:00,2024-03-24 20:36:00,186,Severe Delay,Airport Congestion,2000,17
DE3440,Delta Air Lines,SFO,DEN,2024-04-21,Sunday,April,2024-04-21 21:45:00,2024-04-22 00:30:00,165,Severe Delay,Weather,2548,21
SP6691,Spirit Airlines,LGA,SEA,2024-01-01,Monday,January,2024-01-01 09:30:00,2024-01-01 09:53:00,23,Moderate Delay,Air Traffic Control,2148,9
SO4264,Southwest Airlines,ATL,LAX,2024-01-03,Wednesday,January,2024-01-03 16:00:00,2024-01-03 19:56:00,236,Severe Delay,Weather,2090,16
SP1808,Spirit Airlines,MCO,SLC,2024-01-15,Monday,January,2024-01-15 20:00:00,2024-01-15 20:09:00,9,Minor Delay,Air Traffic Control,2051,20
SO1582,Southwest Airlines,SLC,MSP,2024-04-19,Friday,April,2024-04-19 15:00:00,2024-04-19 15:02:00,2,Minor Delay,Air Traffic Control,1201,15
FR9719,Frontier Airlines,JFK,IAH,2024-06-11,Tuesday,June,2024-06-11 22:45:00,2024-06-11 22:50:00,5,Minor Delay,Air Traffic Control,460,22
DE5296,Delta Air Lines,MIA,LAX,2024-10-18,Friday,October,2024-10-18 18:00:00,2024-10-18 22:14:00,254,Severe Delay,Aircraft Issue,1391,18
DE7000,Delta Air Lines,PHX,MCO,2024-02-08,Thursday,February,2024-02-08 08:15:00,2024-02-08 08:30:00,15,Minor Delay,Late Arrival,485,8
JE7850,JetBlue Airways,SEA,MIA,2024-03-03,Sunday,March,2024-03-03 16:45:00,2024-03-03 16:51:00,6,Minor Delay,Late Arrival,797,16
SO1123,Southwest Airlines,BWI,EWR,2024-03-05,Tuesday,March,2024-03-05 20:30:00,2024-03-05 20:37:00,7,Minor Delay,Air Traffic Control,524,20
JE6659,JetBlue Airways,DFW,PHX,2024-08-04,Sunday,August,2024-08-04 14:30:00,2024-08-04 14:43:00,13,Minor Delay,Late Arrival,1584,14
UN4000,United Airlines,PHX,IAD,2024-11-10,Sunday,November,2024-11-10 12:30:00,2024-11-10 12:40:00,10,Minor Delay,Baggage Loading,1374,12
JE5420,JetBlue Airways,MCO,PHX,2024-08-05,Monday,August,2024-08-05 06:45:00,2024-08-05 09:33:00,168,Severe Delay,Crew Issue,239,6
AM5401,American Airlines,BWI,MIA,2024-08-08,Thursday,August,2024-08-08 06:15:00,2024-08-08 06:27:00,12,Minor Delay,Late Arrival,626,6
JE7067,JetBlue Airways,IAD,LAS,2024-04-24,Wednesday,April,2024-04-24 15:00:00,2024-04-24 15:53:00,53,Moderate Delay,Late Arrival,2393,15
AL7519,Alaska Airlines,IAD,JFK,2024-08-07,Wednesday,August,2024-08-07 04:15:00,2024-08-07 07:05:00,170,Severe Delay,Weather,2959,4
JE4744,JetBlue Airways,BOS,MIA,2024-06-14,Friday,June,2024-06-14 19:15:00,2024-06-14 19:28:00,13,Minor Delay,Late Arrival,1112,19
FR4173,Frontier Airlines,EWR,BWI,2024-07-09,Tuesday,July,2024-07-09 13:00:00,2024-07-09 13:04:00,4,Minor Delay,Late Arrival,1675,13
AL4055,Alaska Airlines,DEN,SAN,2024-03-20,Wednesday,March,2024-03-20 18:45:00,2024-03-20 21:58:00,193,Severe Delay,Weather,1240,18
SO7862,Southwest Airlines,ATL,ORD,2024-01-03,Wednesday,January,2024-01-03 20:00:00,2024-01-03 20:04:00,4,Minor Delay,Late Arrival,1829,20
FR4501,Frontier Airlines,BWI,ATL,2024-10-12,Saturday,October,2024-10-12 17:30:00,2024-10-12 17:33:00,3,Minor Delay,Air Traffic Control,1541,17
AL632,Alaska Airlines,LGA,IAH,2024-12-02,Monday,December,2024-12-02 13:15:00,2024-12-02 13:19:00,4,Minor Delay,Late Arrival,1293,13
UN6499,United Airlines,JFK,DTW,2024-08-16,Friday,August,2024-08-16 04:15:00,2024-08-16 06:13:00,118,Severe Delay,Crew Issue,515,4
DE1580,Delta Air Lines,LGA,IAH,2024-08-06,Tuesday,August,2024-08-06 19:00:00,2024-08-06 22:45:00,225,Severe Delay,Aircraft Issue,2198,19
AM8464,American Airlines,DTW,SLC,2024-09-19,Thursday,September,2024-09-19 04:15:00,2024-09-19 04:22:00,7,Minor Delay,Air Traffic Control,814,4
DE7642,Delta Air Lines,PHL,SEA,2024-12-07,Saturday,December,2024-12-07 15:15:00,2024-12-07 17:07:00,112,Severe Delay,Aircraft Issue,1188,15
UN5495,United Airlines,JFK,MSP,2024-02-11,Sunday,February,2024-02-11 13:30:00,2024-02-11 13:37:00,7,Minor Delay,Late Arrival,1077,13
AL7127,Alaska Airlines,ORD,SFO,2024-09-22,Sunday,September,2024-09-22 07:45:00,2024-09-22 08:05:00,20,Moderate Delay,Air Traffic Control,576,7
JE2958,JetBlue Airways,BOS,SLC,2024-04-07,Sunday,April,2024-04-07 17:15:00,2024-04-07 17:24:00,9,Minor Delay,Baggage Loading,2864,17
SO8129,Southwest Airlines,PHX,CLT,2024-09-08,Sunday,September,2024-09-08 20:00:00,2024-09-08 20:07:00,7,Minor Delay,Baggage Loading,818,20
JE3133,JetBlue Airways,DFW,BOS,2024-01-07,Sunday,January,2024-01-07 15:45:00,2024-01-07 15:48:00,3,Minor Delay,Baggage Loading,2860,15
FR1173,Frontier Airlines,LGA,IAD,2024-09-17,Tuesday,September,2024-09-17 15:15:00,2024-09-17 15:21:00,6,Minor Delay,Late Arrival,1548,15
UN5506,United Airlines,LAS,SLC,2024-10-17,Thursday,October,2024-10-17 18:00:00,2024-10-17 21:36:00,216,Severe Delay,Crew Issue,2442,18
FR3765,Frontier Airlines,JFK,MIA,2024-09-08,Sunday,September,2024-09-08 16:15:00,2024-09-08 16:39:00,24,Moderate Delay,Late Arrival,2596,16
FR2540,Frontier Airlines,LAS,DTW,2024-06-27,Thursday,June,2024-06-27 17:00:00,2024-06-27 17:24:00,24,Moderate Delay,Weather,722,17
UN1493,United Airlines,LAS,IAH,2024-10-25,Friday,October,2024-10-25 06:00:00,2024-10-25 06:06:00,6,Minor Delay,Air Traffic Control,407,6
AM7889,American Airlines,SEA,MCO,2024-02-24,Saturday,February,2024-02-24 11:00:00,2024-02-24 11:01:00,1,Minor Delay,Baggage Loading,1858,11
